x	-40	-39	-38	-37	-36	-35	-34	-33	-32	-31	-30	-29	-28	-27	-26	-25	-24	-23	-22	-21	-20	-19	-18	-17	-16	-15	-14	-13	-12	-11	-10	-9	-8	-7	-6	-5	-4	-3	-2	-1	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
1.950008050000e+02	6.816744800039e-176	1.337779640837e-173	2.625450670554e-171	5.152701400798e-169	1.011295376217e-166	1.984874724831e-164	3.895832876846e-162	7.646800781754e-160	1.500968505639e-157	2.946292337837e-155	5.783525488937e-153	1.135330073474e-150	2.228765678084e-148	4.375418251841e-146	8.589892809439e-144	1.686432788952e-141	3.311033464276e-139	6.500869690586e-137	1.276417733292e-134	2.506269662725e-132	4.921262012142e-130	9.663601800579e-128	1.897647481367e-125	3.726543139359e-123	7.318313339991e-121	1.437243031607e-118	2.822694785842e-116	5.543860119263e-114	1.088868357381e-111	2.138717391660e-109	4.200939974670e-107	8.251915001631e-105	1.620982609528e-102	3.184325485072e-100	6.255646316342e-98	1.228974038511e-95	2.414510916097e-93	4.743858604503e-91	9.320743470937e-89	1.831410888462e-86	3.598633418874e-84	7.071412488839e-82	1.389605892955e-79	2.730827118846e-77	5.366782854785e-75	1.054754222435e-72	2.073032601774e-70	4.074541851621e-68	8.008836155322e-66	1.574266291847e-63	3.094605797509e-61	6.083465036450e-59	1.195956645535e-56	2.351249916879e-54	4.622759377845e-52	9.089146977151e-50	1.787164442455e-47	3.514193458156e-45	6.910457389874e-43	1.358964511783e-40	2.672574708239e-38	5.256204264222e-36	1.033797517029e-33	2.033386043522e-31	3.999682627352e-29	7.867790823455e-27	1.547753885848e-24	3.044900280585e-22	5.990548262056e-20	1.178644004970e-17	2.319111215996e-15	4.563348234203e-13	8.979848874901e-11	1.767169065012e-08	3.477852102020e-06	6.844919416844e-04	1.347255860038e-01	2.651896861527e+01	5.220213725678e+03	1.027650296178e+06	2.023150278751e+08
1.960008040000e+02	2.051605551808e-176	4.046794045485e-174	7.982519229709e-172	1.574637451774e-169	3.106225716229e-167	6.127698324492e-165	1.208853783282e-162	2.384856801520e-160	4.705037390791e-158	9.282740196065e-156	1.831478240756e-153	3.613598440249e-151	7.130018972031e-149	1.406870943849e-146	2.776072006240e-144	5.477976927570e-142	1.080992775573e-139	2.133234613492e-137	4.209861498753e-135	8.308267484872e-133	1.639708808416e-130	3.236210105406e-128	6.387347363315e-126	1.260719099491e-123	2.488457510322e-121	4.911977369042e-119	9.696094658299e-117	1.914043623209e-114	3.778517583441e-112	7.459433246069e-110	1.472668928047e-107	2.907498265984e-105	5.740490427908e-103	1.133427817143e-100	2.237969799980e-98	4.419063175156e-96	8.726136143765e-94	1.723176241202e-91	3.402933850164e-89	6.720375956343e-87	1.327241785158e-84	2.621338461594e-82	5.177414026321e-80	1.022632527297e-77	2.019962883442e-75	3.990105969422e-73	7.882117400057e-71	1.557108858626e-68	3.076187758612e-66	6.077495908078e-64	1.200755731803e-61	2.372482451650e-59	4.687808783878e-57	9.263081872337e-55	1.830459184706e-52	3.617293354387e-50	7.148694702889e-48	1.412828074839e-45	2.792361491236e-43	5.519172093587e-41	1.090928837602e-38	2.156449636126e-36	4.262877512245e-34	8.427276702478e-32	1.666068110402e-29	3.293969580954e-27	6.512803746204e-25	1.287769746606e-22	2.546422788644e-20	5.035529293930e-18	9.958233804511e-16	1.969438162523e-13	3.895161635968e-11	7.704278861895e-09	1.523919947649e-06	3.014506631944e-04	5.963408337141e-02	1.179770023804e+01	2.334129598188e+03	4.618252500946e+05	9.138097505847e+07
1.970008030000e+02	6.180905049018e-177	1.225371550371e-174	2.429377755353e-172	4.816526354685e-170	9.549586390511e-168	1.893420226990e-165	3.754234463052e-163	7.444024653400e-161	1.476067937953e-158	2.926962298905e-156	5.804171719111e-154	1.151001332384e-151	2.282569223731e-149	4.526731704311e-147	8.977560286771e-145	1.780511550140e-142	3.531378462025e-140	7.004172789194e-138	1.389257257964e-135	2.755636009295e-133	5.466061351363e-131	1.084278254229e-128	2.150902439714e-126	4.266920189390e-124	8.464909061306e-122	1.679361419824e-119	3.331810363496e-117	6.610445623521e-115	1.311582739511e-112	2.602407349678e-110	5.163802539296e-108	1.024657874046e-105	2.033308063880e-103	4.034991959838e-101	8.007510170515e-99	1.589160662219e-96	3.153942304377e-94	6.259728044140e-92	1.242433414981e-89	2.466078364815e-87	4.895047085611e-85	9.716800481852e-83	1.928884712020e-80	3.829181886728e-78	7.601908323113e-76	1.509233154140e-73	2.996451800553e-71	5.949434408967e-69	1.181303985048e-66	2.345662049132e-64	4.657868049640e-62	9.249687824349e-60	1.836899149221e-57	3.648060950806e-55	7.245320293749e-53	1.439037200624e-50	2.858285347591e-48	5.677517471779e-46	1.127796955625e-43	2.240387338809e-41	4.450771198482e-39	8.842348220352e-37	1.756792082847e-34	3.490549082425e-32	6.935663169514e-30	1.378171709836e-27	2.738671847472e-25	5.442497443235e-23	1.081628902828e-20	2.149712570757e-18	4.272723832212e-16	8.492818084579e-14	1.688191281100e-11	3.355943053619e-09	6.671613538072e-07	1.326388731164e-04	2.637149126836e-02	5.243517997518e+00	1.042642286318e+03	2.073350370942e+05	4.123207162502e+07
1.980008020000e+02	1.864005564610e-177	3.714071991260e-175	7.400564880057e-173	1.474656801311e-170	2.938520178690e-168	5.855690651781e-166	1.166915480702e-163	2.325479980625e-161	4.634446127258e-159	9.236239861623e-157	1.840792360619e-154	3.668822871154e-152	7.312420099990e-150	1.457498371818e-147	2.905144158345e-145	5.790820095683e-143	1.154317675681e-140	2.301037098407e-138	4.587066245606e-136	9.144493115994e-134	1.823045946108e-131	3.634536737082e-129	7.246263204989e-127	1.444750531417e-124	2.880616619318e-122	5.743703707717e-120	1.145282673739e-117	2.283744835509e-115	4.554039813599e-113	9.081562135618e-111	1.811085362005e-108	3.611869458586e-106	7.203442156110e-104	1.436690249802e-101	2.865506529916e-99	5.715510046270e-97	1.140050427007e-94	2.274095816109e-92	4.536378011545e-90	9.049522158294e-88	1.805336439965e-85	3.601694696856e-83	7.185749156453e-81	1.433685126013e-78	2.860567780513e-76	5.707785050135e-74	1.138937914196e-71	2.272739907860e-69	4.535413071726e-67	9.051104036714e-65	1.806358915490e-62	3.605159645081e-60	7.195535257665e-58	1.436216955136e-55	2.866787649773e-53	5.722551723794e-51	1.142359646341e-48	2.280526408319e-46	4.552885079270e-44	9.089872858440e-42	1.814883189274e-39	3.623760695873e-37	7.235866129791e-35	1.444913799532e-32	2.885452844532e-30	5.762446142870e-28	1.150855680228e-25	2.298561753113e-23	4.591060868849e-21	9.170472945142e-19	1.831860819244e-16	3.659447515949e-14	7.310736613048e-12	1.460594225751e-09	2.918240722706e-07	5.830905598091e-05	1.165130428502e-02	2.328289585640e+00	4.652899244221e+02	9.298968829734e+04	1.858534902392e+07
1.990008010000e+02	5.626973631059e-178	1.126819630491e-175	2.256551620557e-173	4.519054506850e-171	9.050267583134e-169	1.812537038449e-166	3.630145960382e-164	7.270647862968e-162	1.456243704933e-159	2.916802599965e-157	5.842411546986e-155	1.170279203720e-152	2.344224326057e-150	4.695926544498e-148	9.407104645951e-146	1.884531142024e-143	3.775404036552e-141	7.563737340998e-139	1.515383108748e-136	3.036138367018e-134	6.083225411539e-132	1.218876232601e-129	2.442298695656e-127	4.893859957759e-125	9.806589843768e-123	1.965161849321e-120	3.938153160215e-118	7.892252545420e-116	1.581698010992e-113	3.170009166215e-111	6.353484223613e-109	1.273438621970e-106	2.552459382280e-104	5.116283039824e-102	1.025570041066e-99	2.055849286028e-97	4.121284069572e-95	8.262078247267e-93	1.656386501961e-90	3.320854431444e-88	6.658155375157e-86	1.334977970003e-83	2.676766675380e-81	5.367392311692e-79	1.076298488558e-76	2.158335002747e-74	4.328345081450e-72	8.680444660659e-70	1.740921988880e-67	3.491677040753e-65	7.003359498073e-63	1.404741944312e-60	2.817764158620e-58	5.652373839583e-56	1.133901814778e-53	2.274775544528e-51	4.563734526210e-49	9.156323259419e-47	1.837134622335e-44	3.686210848680e-42	7.396715206209e-40	1.484285231991e-37	2.978624750843e-35	5.977703884633e-33	1.199702044657e-30	2.407869926612e-28	4.832963296217e-26	9.700967603473e-24	1.947322718909e-21	3.909150278206e-19	7.847812255686e-17	1.575567067549e-14	3.163351763152e-12	6.351563455935e-10	1.275371229453e-07	2.561035960027e-05	5.143018585985e-03	1.032866382079e+00	2.074407629668e+02	4.166469960272e+04	8.368871376529e+06
2.000008000000e+02	1.700320460800e-178	3.421967224145e-176	6.887032937450e-174	1.386116768059e-171	2.789837523782e-169	5.615255698741e-167	1.130242910314e-164	2.275022894907e-162	4.579431595925e-160	9.218267478340e-158	1.855662795807e-155	3.735604967572e-153	7.520298169968e-151	1.513984794883e-148	3.048038237632e-146	6.136657149799e-144	1.235537612613e-141	2.487670484607e-139	5.008902985162e-137	1.008568464391e-134	2.030865968270e-132	4.089501474181e-130	8.235174836507e-128	1.658397927047e-125	3.339783059805e-123	6.726071517398e-121	1.354623297942e-118	2.728283921345e-116	5.495088326687e-114	1.106812390812e-111	2.229398475707e-109	4.490718923920e-107	9.046043417224e-105	1.822284666600e-102	3.671036236182e-100	7.395646772259e-98	1.489974483392e-95	3.001904197487e-93	6.048257865969e-91	1.218651121967e-88	2.455524437818e-86	4.947947198641e-84	9.970614744368e-82	2.009254995609e-79	4.049156659384e-77	8.160385344346e-75	1.644649981411e-72	3.314768468551e-70	6.681130901793e-68	1.346678735864e-65	2.714534961800e-63	5.471979596142e-61	1.103090825645e-58	2.223801570615e-56	4.483311715358e-54	9.038995500629e-52	1.822468072082e-49	3.674670523193e-47	7.409617666881e-45	1.494143501269e-42	3.013062518575e-40	6.076360124132e-38	1.225458495752e-35	2.471574256684e-33	4.985042793234e-31	1.005505640800e-28	2.028246565656e-26	4.091455510441e-24	8.253839032360e-22	1.665158086318e-19	3.359514348890e-17	6.778277234686e-15	1.367679069840e-12	2.759760356213e-10	5.569049742779e-08	1.123863682971e-05	2.268136869709e-03	4.577709504693e-01	9.239550115665e+01	1.864993512986e+04	3.764679541949e+06
2.010007990000e+02	5.142930486033e-179	1.040184783550e-176	2.103882567981e-174	4.255432857198e-172	8.607505941704e-170	1.741094545893e-167	3.521915317336e-165	7.124380239676e-163	1.441209100161e-160	2.915538119372e-158	5.898239120227e-156	1.193268155347e-153	2.414158906067e-151	4.884339980545e-149	9.882305023908e-147	1.999507628675e-144	4.045762889633e-142	8.186352607161e-140	1.656506855041e-137	3.352037821959e-135	6.783246179949e-133	1.372711773464e-130	2.778013588733e-128	5.622153757579e-126	1.137848751233e-123	2.302925785471e-121	4.661106838896e-119	9.434350507893e-117	1.909628631891e-114	3.865448725393e-112	7.824653857614e-110	1.583961796154e-107	3.206555447505e-105	6.491535320852e-103	1.314228408598e-100	2.660781252984e-98	5.387192931027e-96	1.090764676595e-93	2.208589104137e-91	4.472128318785e-89	9.055849730650e-87	1.833833617762e-84	3.713697945550e-82	7.520891190207e-80	1.523169631108e-77	3.084918093626e-75	6.248209241054e-73	1.265564308923e-70	2.563479012434e-68	5.192689779656e-66	1.051894601156e-63	2.130931483836e-61	4.317022730148e-59	8.746150667315e-57	1.772015542667e-54	3.590345461973e-52	7.274837180151e-50	1.474106417830e-47	2.987123034893e-45	6.053357136715e-43	1.226757147443e-40	2.486223769890e-38	5.038965169732e-36	1.021320935018e-33	2.070155941849e-31	4.196276103372e-29	8.506392898257e-27	1.724437400204e-24	3.495990706688e-22	7.087844459563e-20	1.437074874699e-17	2.913843100046e-15	5.908465741029e-13	1.198133802099e-10	2.429731097428e-08	4.927579639528e-06	9.993828704222e-04	2.026997555493e-01	4.111477261533e+01	8.340002466458e+03	1.691836394175e+06
2.020007980000e+02	1.557077789749e-179	3.164858323617e-177	6.432937049879e-175	1.307601725874e-172	2.657987386569e-170	5.403083584785e-168	1.098352872609e-165	2.232819535579e-163	4.539175574585e-161	9.228095120256e-159	1.876112879012e-156	3.814325826265e-154	7.755122007675e-152	1.576781827795e-149	3.206024274910e-147	6.518900324400e-145	1.325544510125e-142	2.695422432780e-140	5.481154187782e-138	1.114628050259e-135	2.266735245053e-133	4.609826930209e-131	9.375221839633e-129	1.906741024732e-126	3.878066146303e-124	7.887732565179e-122	1.604363330353e-119	3.263375017622e-117	6.638119620213e-115	1.350321312996e-112	2.746902580026e-110	5.588092782870e-108	1.136837281275e-105	2.312850106462e-103	4.705559659589e-101	9.573920877208e-99	1.947974540096e-96	3.963617636287e-94	8.065204880028e-92	1.641173053090e-89	3.339710477832e-87	6.796399167719e-85	1.383135427884e-82	2.814922582353e-80	5.729072027885e-78	1.166053146624e-75	2.373388337253e-73	4.830986468242e-71	9.833759018838e-69	2.001797731462e-66	4.075096380446e-64	8.296077679760e-62	1.688982474757e-59	3.438706127783e-57	7.001365466952e-55	1.425569460970e-52	2.902766842597e-50	5.910908659046e-48	1.203690571891e-45	2.451287102046e-43	4.992204986511e-41	1.016739623101e-38	2.070839312144e-36	4.217961134359e-34	8.591687605068e-32	1.750146189085e-29	3.565252870071e-27	7.263178759635e-25	1.479734282972e-22	3.014821297602e-20	6.142716630429e-18	1.251643625259e-15	2.550483073309e-13	5.197398137212e-11	1.059184366575e-08	2.158636043065e-06	4.399565921322e-04	8.967327640110e-02	1.827844788649e+01	3.725966362596e+03	7.595601246042e+05
2.030007970000e+02	4.718735341127e-180	9.638360220875e-178	1.968754940397e-175	4.021529249926e-173	8.214893861149e-171	1.678123529983e-168	3.428129628742e-166	7.003287842007e-164	1.430731849278e-161	2.922981973737e-159	5.971806816484e-157	1.220104933290e-154	2.492875192587e-152	5.093495296261e-150	1.040742779378e-147	2.126586882416e-145	4.345454302202e-143	8.879728398637e-141	1.814582524808e-138	3.708227938609e-136	7.578249256639e-134	1.548760372446e-131	3.165283124745e-129	6.469251032919e-127	1.322235060871e-124	2.702568283033e-122	5.524056905328e-120	1.129154044630e-117	2.308138955299e-115	4.718288987452e-113	9.645418592118e-111	1.971840157248e-108	4.031220445149e-106	8.241679740886e-104	1.685036838146e-101	3.445225706987e-99	7.044346488404e-97	1.440385130936e-94	2.945313855801e-92	6.022817520676e-90	1.231638194289e-87	2.518732563986e-85	5.151059665525e-83	1.053481393467e-80	2.154631862166e-78	4.406921969619e-76	9.013923676474e-74	1.843778663140e-71	3.771553291022e-69	7.715222095400e-67	1.578314345636e-64	3.228907715973e-62	6.605945577808e-60	1.351548873732e-57	2.765324496498e-55	5.658198893524e-53	1.157785920255e-50	2.369171228682e-48	4.848227117678e-46	9.921743033532e-44	2.030540705856e-41	4.155797042871e-39	8.505817581111e-37	1.740993333900e-34	3.563671536654e-32	7.294876689957e-30	1.493338227227e-27	3.057162809998e-25	6.258919008864e-23	1.281447147876e-20	2.623752690815e-18	5.372373003841e-16	1.100096334972e-13	2.252769800815e-11	4.613438070162e-09	9.448320220341e-07	1.935115063840e-04	3.963524259020e-02	8.118560757480e+00	1.663028270964e+03	3.406775779731e+05
2.040007960000e+02	1.431371996512e-180	2.938009342594e-178	6.030658173179e-176	1.237904738768e-173	2.541094406078e-171	5.216335633539e-169	1.070832389070e-166	2.198309348932e-164	4.513022989888e-162	9.265264263071e-160	1.902215419228e-157	3.905469983191e-155	8.018603310765e-153	1.646402708330e-150	3.380534978639e-148	6.941397544671e-146	1.425347069549e-143	2.926891794166e-141	6.010424469403e-139	1.234287030330e-136	2.534777486144e-134	5.205665774627e-132	1.069117892420e-129	2.195775346143e-127	4.509862660180e-125	9.263006096026e-123	1.902628171872e-120	3.908133183259e-118	8.027833719215e-116	1.649077570212e-113	3.387642938874e-111	6.959341166675e-109	1.429725647001e-106	2.937321606724e-104	6.034824366962e-102	1.239915950688e-99	2.547618947225e-97	5.234695715444e-95	1.075630977194e-92	2.210294730861e-90	4.542053514571e-88	9.334039213898e-86	1.918237859461e-83	3.942311230315e-81	8.102426854480e-79	1.665310603234e-76	3.422878214396e-74	7.035644334084e-72	1.446214449031e-69	2.972884712614e-67	6.111392210463e-65	1.256374546374e-62	2.582944985573e-60	5.310414362057e-58	1.091840159859e-55	2.244953232499e-53	4.616079618171e-51	9.491988992510e-49	1.951907751861e-46	4.014021260021e-44	8.255028102785e-42	1.697759410983e-39	3.491826344783e-37	7.182046771399e-35	1.477281045837e-32	3.038767929189e-30	6.251031180442e-28	1.285954883984e-25	2.645574235896e-23	5.442952531616e-21	1.119875489430e-18	2.304229637023e-16	4.741358946273e-14	9.756660769117e-12	2.007803043898e-09	4.132023546628e-07	8.504063431829e-05	1.750299906659e-02	3.602640937950e+00	7.415702208055e+02	1.526534555936e+05
2.050007950000e+02	4.345972676520e-181	8.963970618186e-179	1.848947810345e-176	3.813816239946e-174	7.866940146048e-172	1.622792488234e-169	3.347582451631e-167	6.905749475581e-165	1.424628706075e-162	2.939029818635e-160	6.063422317948e-158	1.250959541879e-155	2.580954974784e-153	5.325120124120e-151	1.098728288639e-148	2.267061080071e-146	4.677871160767e-144	9.652626789778e-142	1.991842994218e-139	4.110334110866e-137	8.482262157749e-135	1.750487076110e-132	3.612591778279e-130	7.455756990603e-128	1.538783737089e-125	3.175971044032e-123	6.555241564382e-121	1.353051116730e-118	2.792885717063e-116	5.765084861511e-114	1.190068459306e-111	2.456699353474e-109	5.071612106248e-107	1.047017951698e-104	2.161605493887e-102	4.462858156174e-100	9.214339425246e-98	1.902523095734e-95	3.928352174201e-93	8.111586008085e-91	1.675005222369e-88	3.458929592212e-86	7.143031931774e-84	1.475159299237e-81	3.046567888390e-79	6.292142637807e-77	1.299577463740e-74	2.684243145700e-72	5.544440927237e-70	1.145275724026e-67	2.365804747000e-65	4.887248886832e-63	1.009640806227e-60	2.085865900433e-58	4.309462409659e-56	8.903837129542e-54	1.839707983517e-51	3.801354169245e-49	7.854991406285e-47	1.623196951289e-44	3.354401435271e-42	6.932300120881e-40	1.432710277741e-37	2.961135579619e-35	6.120364757667e-33	1.265073095127e-30	2.615010523469e-28	5.405688054297e-26	1.117502365854e-23	2.310287726491e-21	4.776437065847e-19	9.875580701490e-17	2.041935624650e-14	4.222235985490e-12	8.731005221083e-10	1.805541689602e-07	3.733984960038e-05	7.722530396007e-03	1.597235514947e+00	3.303701616849e+02	6.833692919572e+04
2.060007940000e+02	1.320763612801e-181	2.737417628903e-179	5.673717811868e-177	1.175994249871e-174	2.437550073419e-172	5.052576100626e-170	1.047329267801e-167	2.171024709783e-165	4.500466507416e-163	9.329570171123e-161	1.934092161683e-158	4.009629245787e-156	8.312714945547e-154	1.723428520974e-151	3.573184804517e-149	7.408488241531e-147	1.536086701834e-144	3.185033329070e-142	6.604264451642e-140	1.369453392482e-137	2.839765578253e-135	5.888846936884e-133	1.221210956807e-130	2.532584117062e-128	5.252305010945e-126	1.089303713557e-123	2.259233562335e-121	4.685829645943e-119	9.719080872109e-117	2.015938835351e-114	4.181605737210e-112	8.674061834549e-110	1.799350496901e-107	3.732699015697e-105	7.743623940169e-103	1.606496347678e-100	3.332955918334e-98	6.915026815096e-96	1.434738571565e-93	2.976914922605e-91	6.176962353990e-89	1.281735783156e-86	2.659728024680e-84	5.519392260204e-82	1.145409414807e-79	2.377091193423e-77	4.933404151723e-75	1.023913943909e-72	2.125182767698e-70	4.411084097679e-68	9.156105188147e-66	1.900608883883e-63	3.945403697109e-61	8.190435929282e-59	1.700355126016e-56	3.530120029915e-54	7.329202215682e-52	1.521743684294e-49	3.159687002807e-47	6.560917161142e-45	1.362395390129e-42	2.829176783584e-40	5.875373851873e-38	1.220196068833e-35	2.534210167757e-33	5.263501237864e-31	1.093266715453e-28	2.270894854826e-26	4.717236388524e-24	9.799370562627e-22	2.035770729289e-19	4.229411240938e-17	8.787221087621e-15	1.825761345645e-12	3.793652184466e-10	7.883013976139e-08	1.638130908768e-05	3.404291015915e-03	7.075005233069e-01	1.470446122472e+02	3.056285967919e+04
2.070007930000e+02	4.017565221004e-182	8.367029210386e-180	1.742570092154e-177	3.629275469674e-175	7.558931392192e-173	1.574387938107e-170	3.279246566685e-168	6.830420626922e-166	1.422761070884e-163	2.963655629477e-161	6.173548084294e-159	1.286036688311e-156	2.679065939734e-154	5.581167609200e-152	1.162728832828e-149	2.422387587195e-147	5.046853939528e-145	1.051501396998e-142	2.190842154444e-140	4.564829319102e-138	9.511528731067e-136	1.981931025109e-133	4.129897638439e-131	8.606026667157e-129	1.793406941297e-126	3.737385326133e-124	7.788788127443e-122	1.623248474971e-119	3.383088294367e-117	7.051069493920e-115	1.469637112735e-112	3.063224314334e-110	6.385004202480e-108	1.330936684684e-105	2.774390262051e-103	5.783513883593e-101	1.205674895900e-98	2.513523733081e-96	5.240228580807e-94	1.092526744190e-91	2.277868576583e-89	4.749415113179e-87	9.902996300330e-85	2.064943945681e-82	4.305912744385e-80	8.979199848413e-78	1.872516502816e-75	3.905075407878e-73	8.144212615667e-71	1.698575456111e-68	3.542719815037e-66	7.389331478402e-64	1.541310136273e-61	3.215078842813e-59	6.706718762548e-57	1.399089853515e-54	2.918759659657e-52	6.089315193536e-50	1.270445800898e-47	2.650706104367e-45	5.530761684786e-43	1.154054794575e-40	2.408164882535e-38	5.025329060354e-36	1.048724663007e-33	2.188655190145e-31	4.567854900432e-29	9.533811165944e-27	1.989941414056e-24	4.153686781951e-22	8.670559464848e-20	1.810008595168e-17	3.778631261404e-15	7.888764169201e-13	1.647040372378e-10	3.438908014114e-08	7.180557293856e-06	1.499399154393e-03	3.131108604388e-01	6.538844493556e+01	1.365608292458e+04
